Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
162.213.33.50-192.168.10.51-443-49037-6,192.168.10.51,49037.0,162.213.33.50,443.0,6.0,6/7/2017 9:14,95386.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96743757,95386.0,0.0,95386.0,95386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10.48371878,10.48371878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,304.0,254.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-198.51.152.184-50299-80-6,192.168.10.15,50299.0,198.51.152.184,80.0,6.0,6/7/2017 9:14,5049337.0,4.0,4.0,465.0,739.0,453.0,0.0,116.25,224.5178167,727.0,0.0,184.75,361.5110648,238.4471466,1.584366423,721333.8571,1860820.304,4941003.0,59.0,108334.0,36111.33333,43300.23545,84255.0,354.0,5025671.0,1675223.667,2879763.17,5000461.0,1054.0,0.0,0.0,0.0,0.0,92.0,88.0,0.792183211,0.792183211,0.0,727.0,133.7777778,267.5849294,71601.69444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,150.5,116.25,184.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,465.0,4.0,739.0,8192.0,23.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-56165-17,192.168.10.15,56165.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,181.0,2.0,2.0,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,1104972.376,22099.44751,60.33333333,21.36195996,85.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,11049.72376,11049.72376,42.0,58.0,48.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.5,42.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,116.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-53297-17,192.168.10.15,53297.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,164.0,2.0,2.0,90.0,164.0,45.0,45.0,45.0,0.0,82.0,82.0,82.0,0.0,1548780.488,24390.2439,54.66666667,57.29165152,115.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,52.0,12195.12195,12195.12195,45.0,82.0,59.8,20.26573463,410.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.75,45.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,164.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61549-17,192.168.10.3,61549.0,192.168.10.1,53.0,17.0,6/7/2017 9:14,31494.0,1.0,1.0,50.0,66.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,3683.241252,63.50415952,31494.0,0.0,31494.0,31494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,31.75207976,31.75207976,50.0,66.0,55.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,50.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,66.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-51919-17,192.168.10.15,51919.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,31438.0,2.0,2.0,82.0,310.0,41.0,41.0,41.0,0.0,155.0,155.0,155.0,0.0,12468.98658,127.2345569,10479.33333,18144.67559,31431.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,63.61727845,63.61727845,41.0,155.0,86.6,62.44037156,3898.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.25,41.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,310.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61985-17,192.168.10.3,61985.0,192.168.10.1,53.0,17.0,6/7/2017 9:14,62252.0,1.0,1.0,48.0,149.0,48.0,48.0,48.0,0.0,149.0,149.0,149.0,0.0,3164.556962,32.12748185,62252.0,0.0,62252.0,62252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.06374092,16.06374092,48.0,149.0,81.66666667,58.31237719,3400.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.5,48.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,149.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-63.251.88.51-50316-443-6,63.251.88.51,443.0,192.168.10.15,50316.0,6.0,6/7/2017 9:14,208.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,57692.30769,9615.384615,208.0,0.0,208.0,208.0,208.0,208.0,0.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9615.384615,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,5306.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-49766-17,192.168.10.15,49766.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,153.0,2.0,2.0,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,1281045.752,26143.79085,51.0,50.11985634,103.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,64.0,64.0,13071.89542,13071.89542,41.0,57.0,47.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.25,41.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,114.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-192.73.240.46-50325-80-6,192.168.10.15,50325.0,192.73.240.46,80.0,6.0,6/7/2017 9:14,6045369.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,1.984990494,0.661663498,2015123.0,3423401.065,5967875.0,165.0,6045369.0,3022684.5,4165128.349,5967875.0,77494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.496247624,0.165415875,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
151.101.210.2-192.168.10.15-80-50333-6,192.168.10.15,50333.0,151.101.210.2,80.0,6.0,6/7/2017 9:14,116015530.0,16.0,14.0,997.0,513.0,913.0,0.0,62.3125,226.8549371,507.0,0.0,36.64285714,135.387539,13.01549887,0.25858607,4000535.517,4883285.074,10000000.0,127.0,116000000.0,7734368.667,4138127.209,10000000.0,399.0,110000000.0,8489344.769,3762158.529,10000000.0,652.0,0.0,0.0,0.0,0.0,332.0,424.0,0.137912571,0.120673499,0.0,913.0,48.70967742,184.1744089,33920.2129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.33333333,62.3125,36.64285714,0.0,0.0,0.0,0.0,0.0,0.0,16.0,997.0,14.0,513.0,8192.0,61.0,15.0,20.0,32114.45455,25049.3821,107413.0,23449.0,10000000.0,18854.25517,10000000.0,9944183.0,BENIGN
192.168.10.1-192.168.10.3-53-61373-17,192.168.10.3,61373.0,192.168.10.1,53.0,17.0,6/7/2017 9:14,65528.0,1.0,1.0,45.0,150.0,45.0,45.0,45.0,0.0,150.0,150.0,150.0,0.0,2975.827127,30.52130387,65528.0,0.0,65528.0,65528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.26065194,15.26065194,45.0,150.0,80.0,60.62177826,3675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,45.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,150.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61324-17,192.168.10.3,61324.0,192.168.10.1,53.0,17.0,6/7/2017 9:14,62546.0,1.0,1.0,52.0,164.0,52.0,52.0,52.0,0.0,164.0,164.0,164.0,0.0,3453.458255,31.97646532,62546.0,0.0,62546.0,62546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.98823266,15.98823266,52.0,164.0,89.33333333,64.66323015,4181.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,52.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,164.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61378-17,192.168.10.3,61378.0,192.168.10.1,53.0,17.0,6/7/2017 9:14,60354.0,1.0,1.0,49.0,142.0,49.0,49.0,49.0,0.0,142.0,142.0,142.0,0.0,3164.661829,33.13782019,60354.0,0.0,60354.0,60354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,16.5689101,16.5689101,49.0,142.0,80.0,53.69357503,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,49.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,142.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-60226-17,192.168.10.15,60226.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,62384.0,4.0,4.0,124.0,556.0,31.0,31.0,31.0,0.0,139.0,139.0,139.0,0.0,10900.23083,128.2380097,8912.0,15093.62166,31425.0,1.0,62059.0,20686.33333,35787.35283,62010.0,1.0,30911.0,10303.66667,17802.32109,30860.0,3.0,0.0,0.0,0.0,0.0,104.0,104.0,64.11900487,64.11900487,31.0,139.0,79.0,56.92099788,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.875,31.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.0,4.0,556.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-52905-17,192.168.10.15,52905.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,183.0,2.0,2.0,78.0,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,1027322.404,21857.9235,61.0,22.5166605,87.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,10928.96175,10928.96175,39.0,55.0,45.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.75,39.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,110.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-63489-17,192.168.10.15,63489.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,192.0,2.0,2.0,58.0,234.0,29.0,29.0,29.0,0.0,117.0,117.0,117.0,0.0,1520833.333,20833.33333,64.0,69.39740629,140.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,10416.66667,10416.66667,29.0,117.0,64.2,48.19958506,2323.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.25,29.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,2.0,234.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-64124-17,192.168.10.8,64124.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,667068.0,2.0,2.0,62.0,358.0,31.0,31.0,31.0,0.0,179.0,179.0,179.0,0.0,629.6209682,5.996390173,222356.0,385124.9612,667060.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,2.998195087,2.998195087,31.0,179.0,90.2,81.06293851,6571.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.75,31.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,358.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-34.196.134.13-50280-80-6,34.196.134.13,80.0,192.168.10.15,50280.0,6.0,6/7/2017 9:14,28.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,35714.28571,35714.28571,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,106.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.230-192.168.10.15-80-50278-6,172.217.10.230,80.0,192.168.10.15,50278.0,6.0,6/7/2017 9:14,26.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,461538.4615,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,38461.53846,38461.53846,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,335.0,258.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-52.84.26.24-49254-443-6,192.168.10.8,49254.0,52.84.26.24,443.0,6.0,6/7/2017 9:14,115291853.0,25.0,24.0,1154.0,16621.0,335.0,0.0,46.16,98.7571432,2920.0,0.0,692.5416667,979.5568199,154.1739467,0.425008348,2401913.604,4231774.979,10000000.0,3.0,115000000.0,4803827.208,4982881.979,10000000.0,3.0,110000000.0,4799569.261,5114371.512,10000000.0,48.0,0.0,0.0,0.0,0.0,512.0,624.0,0.216840994,0.208167354,0.0,2920.0,355.5,749.8066213,562209.9694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,362.755102,46.16,692.5416667,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1154.0,24.0,16621.0,8192.0,127.0,24.0,20.0,59398.09091,96963.87981,351752.0,29579.0,9976328.727,58644.78142,10000000.0,9800591.0,BENIGN
192.168.10.3-192.168.10.19-123-123-17,192.168.10.19,123.0,192.168.10.3,123.0,17.0,6/7/2017 9:14,67000116.0,4.0,4.0,192.0,192.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5.731333361,0.119402778,9571445.143,25300000.0,67000000.0,1.0,67000000.0,22300000.0,38700000.0,67000000.0,4.0,67000000.0,22300000.0,38700000.0,67000000.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,0.059701389,0.059701389,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,192.0,4.0,192.0,-1.0,-1.0,3.0,20.0,65.0,0.0,65.0,65.0,67000000.0,0.0,67000000.0,67000000.0,BENIGN
192.168.10.3-192.168.10.8-53-52945-17,192.168.10.8,52945.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,31346.0,2.0,2.0,78.0,358.0,39.0,39.0,39.0,0.0,179.0,179.0,179.0,0.0,13909.27072,127.6079883,10448.66667,18090.69333,31338.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,63.80399413,63.80399413,39.0,179.0,95.0,76.68115805,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.75,39.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,358.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-121.12.98.63-49269-80-6,192.168.10.8,49269.0,121.12.98.63,80.0,6.0,6/7/2017 9:14,5861605.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,2.047220855,0.682406952,1953868.333,3172741.048,5614660.0,26.0,5861605.0,2930802.5,3795547.676,5614660.0,246945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.511805214,0.170601738,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,64240.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-59178-17,192.168.10.8,59178.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,370487.0,2.0,2.0,96.0,196.0,48.0,48.0,48.0,0.0,98.0,98.0,98.0,0.0,788.151811,10.79660015,123495.6667,213897.3051,370483.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,5.398300075,5.398300075,48.0,98.0,68.0,27.38612788,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,48.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,196.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.11.34-192.168.10.15-80-50335-6,172.217.11.34,80.0,192.168.10.15,50335.0,6.0,6/7/2017 9:14,33.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30303.0303,30303.0303,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,335.0,258.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-61078-17,192.168.10.15,61078.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,172.0,2.0,2.0,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,1232558.14,23255.81395,57.33333333,59.55109851,121.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,11627.90698,11627.90698,45.0,61.0,51.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.25,45.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,122.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-121.12.98.62-49264-80-6,192.168.10.8,49264.0,121.12.98.62,80.0,6.0,6/7/2017 9:14,20.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,600000.0,100000.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,100000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.6.238-192.168.10.14-443-59250-6,192.168.10.14,59250.0,172.217.6.238,443.0,6.0,6/7/2017 9:14,195259.0,10.0,7.0,558.0,4144.0,201.0,0.0,55.8,72.80384605,2860.0,0.0,592.0,1047.293814,24080.83622,87.06384853,12203.6875,18565.70882,49504.0,1.0,195259.0,21695.44444,20866.52788,50498.0,46.0,109740.0,18290.0,27634.09213,56581.0,3.0,0.0,0.0,0.0,0.0,212.0,152.0,51.21402855,35.84981998,0.0,2860.0,261.2222222,681.0358508,463809.8301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,276.5882353,55.8,592.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,558.0,7.0,4144.0,8192.0,343.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-57669-17,192.168.10.14,57669.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,31164.0,2.0,2.0,76.0,206.0,38.0,38.0,38.0,0.0,103.0,103.0,103.0,0.0,9048.90258,128.3532281,10388.0,17986.48162,31157.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,64.17661404,64.17661404,38.0,103.0,64.0,35.60196624,1267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,38.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,206.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-52097-17,192.168.10.14,52097.0,192.168.10.3,53.0,17.0,6/7/2017 9:14,206.0,2.0,2.0,102.0,134.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,1145631.068,19417.47573,68.66666667,112.8730851,199.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,9708.737864,9708.737864,51.0,67.0,57.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.75,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,134.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.226-192.168.10.14-443-59261-6,192.168.10.14,59261.0,172.217.10.226,443.0,6.0,6/7/2017 9:14,178877.0,9.0,8.0,532.0,4163.0,204.0,0.0,59.11111111,80.8724991,1430.0,0.0,520.375,633.3538703,26247.08599,95.03737205,11179.8125,15259.25128,37545.0,1.0,178877.0,22359.625,19685.19555,53121.0,48.0,120392.0,17198.85714,25395.04051,63808.0,1.0,0.0,0.0,0.0,0.0,192.0,172.0,50.31390285,44.7234692,0.0,1430.0,260.8333333,474.8645937,225496.3824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,276.1764706,59.11111111,520.375,0.0,0.0,0.0,0.0,0.0,0.0,9.0,532.0,8.0,4163.0,8192.0,343.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-72.21.91.29-59254-80-6,192.168.10.14,59254.0,72.21.91.29,80.0,6.0,6/7/2017 9:14,114890315.0,21.0,17.0,1812.0,3190.0,429.0,0.0,86.28571429,170.3511499,796.0,0.0,187.6470588,347.8420872,43.53717718,0.330750246,3105143.649,4564428.735,10000000.0,56.0,115000000.0,5743301.3,4878577.0,10000000.0,26118.0,115000000.0,7179015.812,4390690.462,10000000.0,922.0,0.0,0.0,0.0,0.0,432.0,484.0,0.182783031,0.147967216,0.0,796.0,128.2564103,263.0640024,69202.66937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,131.6315789,86.28571429,187.6470588,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1812.0,17.0,3190.0,8192.0,294.0,20.0,20.0,446965.5455,1397261.934,4659861.0,23583.0,9995400.455,15073.47486,10000000.0,9949964.0,BENIGN
